,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12017,17474,12288089,JE135224,2/7/2021 15:14,0000X W 71ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,False,False,731,7,6.0,69,04B,1176970.0,1857910.0,2021,2/14/2021 15:47,41.765444,-87.62690618,"(41.765444001, -87.626906181)"
18222,26366,12302855,JE154156,2/27/2021 11:45,017XX E 95TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,431,4,7.0,51,6,1189502.0,1842327.0,2021,3/6/2021 15:50,41.72239117,-87.5814721,"(41.722391165, -87.581472098)"
5036,7521,12275181,JE119173,1/14/2021 12:00,033XX W MAYPOLE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1123,11,28.0,27,6,1154163.0,1900785.0,2021,1/23/2021 15:52,41.88358215,-87.70936024,"(41.883582151, -87.709360238)"
28498,41458,12326689,JE182831,3/28/2021 17:00,049XX W GEORGE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,2521,25,31.0,19,14,1142895.0,1918828.0,2021,4/4/2021 17:01,41.93331149,-87.75028732,"(41.933311494, -87.750287319)"
4510,6765,12272625,JE116393,1/15/2021 16:20,036XX W 84TH ST,810,THEFT,OVER $500,RESIDENCE,False,False,834,8,18.0,70,6,1153672.0,1848641.0,2021,1/22/2021 15:48,41.74050167,-87.71254642,"(41.74050167, -87.712546422)"
10901,15823,12285923,JE131446,2/3/2021 15:00,107XX S WOOD ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,2212,22,19.0,75,04A,1166251.0,1833610.0,2021,2/10/2021 15:49,41.698996,-87.66688435,"(41.698996003, -87.666884354)"
27960,40648,12325388,JE181091,3/27/2021 7:48,003XX W CHICAGO AVE,560,ASSAULT,SIMPLE,CTA BUS,False,False,1831,18,42.0,8,08A,1174001.0,1905669.0,2021,4/3/2021 17:04,41.89656522,-87.63636822,"(41.896565217, -87.636368223)"
33971,49500,12338921,JE197882,4/13/2021 4:07,067XX W IRVING PARK RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GAS STATION,False,False,1632,16,38.0,17,11,1130679.0,1925838.0,2021,4/20/2021 16:49,41.95276693,-87.79501932,"(41.952766926, -87.795019317)"
24898,36179,12318166,JE172244,3/18/2021 9:00,016XX E 95TH ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,True,413,4,8.0,51,04A,1188674.0,1842304.0,2021,3/25/2021 16:55,41.72234786,-87.58450564,"(41.722347855, -87.584505639)"
29311,42638,12331765,JE185223,3/31/2021 1:00,059XX W GUNNISON ST,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1622,16,45.0,15,6,1135677.0,1931629.0,2021,4/7/2021 17:14,41.96857038,-87.77650776,"(41.968570378, -87.776507758)"
27795,40417,12325521,JE180342,3/26/2021 13:00,071XX W CORNELIA AVE,460,BATTERY,SIMPLE,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",False,False,1632,16,38.0,17,08B,1127641.0,1922427.0,2021,4/2/2021 17:04,41.94345856,-87.8062645,"(41.943458564, -87.806264503)"
526,761,12260055,JE101827,1/3/2021 2:15,068XX S THROOP ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,True,724,7,17.0,67,08B,1168840.0,1859337.0,2021,1/16/2021 15:49,41.76953923,-87.65666401,"(41.769539234, -87.656664006)"
17581,25469,12305510,JE156930,2/10/2021 22:53,036XX N KEELER AVE,810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1731,17,45.0,16,6,1147761.0,1923846.0,2021,3/4/2021 15:49,41.94698912,-87.73227562,"(41.946989118, -87.732275618)"
10561,15367,12284318,JE129719,2/1/2021 20:45,015XX N KEDZIE AVE,460,BATTERY,SIMPLE,APARTMENT,False,False,1422,14,26.0,23,08B,1154748.0,1909875.0,2021,2/8/2021 15:48,41.90851427,-87.70696837,"(41.908514273, -87.706968373)"
11544,16761,12286702,JE133393,2/5/2021 12:00,065XX S DR MARTIN LUTHER KING JR DR,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,312,3,20.0,69,11,1180046.0,1861715.0,2021,2/12/2021 15:49,41.77581543,-87.61551536,"(41.775815434, -87.615515359)"
7203,10692,12277629,JE121922,1/22/2021 18:31,072XX S PHILLIPS AVE,810,THEFT,OVER $500,VEHICLE - DELIVERY TRUCK,False,False,334,3,7.0,43,6,1193764.0,1857376.0,2021,1/29/2021 15:46,41.76358369,-87.56536932,"(41.763583691, -87.56536932)"
34155,49780,12340195,JE199383,4/14/2021 16:00,033XX W 65TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,831,8,23.0,66,11,1155163.0,1861320.0,2021,4/21/2021 16:52,41.77526523,-87.70674514,"(41.775265231, -87.706745138)"
29379,42730,12332433,JE189975,2/27/2021 0:00,082XX S MAY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,613,6,21.0,71,11,1170089.0,1850115.0,2021,4/7/2021 17:10,41.74420581,-87.65235332,"(41.744205805, -87.652353316)"
23951,34826,12317975,JE172248,3/15/2021 9:00,024XX N BERNARD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1413,14,35.0,22,11,1152969.0,1915941.0,2021,3/22/2021 16:53,41.92519537,-87.71334249,"(41.925195368, -87.713342489)"
11268,16375,12286174,JE132787,2/4/2021 21:02,025XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1034,10,28.0,31,14,1159734.0,1889313.0,2021,2/11/2021 15:47,41.85198889,-87.68921912,"(41.851988885, -87.689219118)"
12876,18728,12290172,JE138016,1/17/2021 8:00,042XX N LAMON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1624,16,45.0,15,11,1142811.0,1927667.0,2021,2/19/2021 15:45,41.95756809,-87.7503751,"(41.957568092, -87.750375095)"
6573,9790,12276656,JE121112,1/21/2021 18:00,031XX N LAKE SHORE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1934,19,44.0,6,11,1173393.0,1921197.0,2021,1/28/2021 15:49,41.93918829,-87.63813897,"(41.939188286, -87.638138967)"
14259,20710,12293303,JE141965,2/15/2021 0:32,030XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,133,1,4.0,35,08B,1178108.0,1884857.0,2021,2/22/2021 15:49,41.83936331,-87.62191759,"(41.839363308, -87.621917587)"
8426,12478,12282711,JE128407,1/22/2021 9:00,058XX N OKETO AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1612,16,41.0,10,11,1126025.0,1937945.0,2021,2/2/2021 15:46,41.9860688,-87.81185713,"(41.986068798, -87.811857131)"
29068,42302,12331231,JE188523,3/25/2021 0:00,042XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,STREET,False,False,214,2,4.0,38,6,1182309.0,1877148.0,2021,4/6/2021 17:00,41.81811276,-87.60674129,"(41.81811276, -87.60674129)"
28389,41304,12326157,JE182123,3/28/2021 8:00,061XX N SEELEY AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,2413,24,40.0,2,08A,1161556.0,1940445.0,2021,4/4/2021 17:01,41.99226087,-87.68110449,"(41.992260867, -87.681104494)"
16870,24459,12300538,JE150597,2/23/2021 11:40,087XX S BURLEY AVE,890,THEFT,FROM BUILDING,APARTMENT,False,False,424,4,10.0,46,6,1199188.0,1847551.0,2021,3/2/2021 15:50,41.73648862,-87.54581928,"(41.736488616, -87.545819278)"
23435,34071,12315020,JE168679,3/13/2021 18:20,058XX S ARCHER AVE,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,814,8,23.0,56,08A,1140706.0,1868830.0,2021,3/20/2021 16:52,41.7961508,-87.75955989,"(41.796150799, -87.759559887)"
33618,48969,12338713,JE197629,4/12/2021 19:04,071XX S CRANDON AVE,820,THEFT,$500 AND UNDER,STREET,False,False,334,3,5.0,43,6,1192785.0,1858059.0,2021,4/19/2021 17:20,41.76548182,-87.56893525,"(41.765481824, -87.568935245)"
15511,22499,12296589,JE146419,2/19/2021 20:20,034XX W JACKSON BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,1123,11,28.0,27,04A,1153385.0,1898475.0,2021,2/26/2021 15:47,41.87725876,-87.71227852,"(41.877258758, -87.712278516)"
28156,40953,12325228,JE181009,3/27/2021 3:30,061XX N HOYNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2413,24,40.0,2,14,1161211.0,1940849.0,2021,4/3/2021 17:04,41.99337666,-87.68236222,"(41.99337666, -87.682362218)"
3469,5233,12268049,JE110837,1/12/2021 15:55,047XX W LAKE ST,810,THEFT,OVER $500,CTA TRAIN,False,False,1113,11,28.0,25,6,1144482.0,1901802.0,2021,1/19/2021 15:53,41.88656057,-87.74488439,"(41.886560574, -87.744884392)"
20502,29738,12311674,JE164583,2/23/2021 12:00,114XX S OAKLEY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2212,22,19.0,75,11,1162992.0,1828652.0,2021,3/12/2021 15:51,41.68545896,-87.67895528,"(41.685458959, -87.678955275)"
2564,3856,12262098,JE104306,1/5/2021 17:30,070XX S PARNELL AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,732,7,6.0,68,08A,1173839.0,1858131.0,2021,1/16/2021 15:49,41.76612044,-87.63837569,"(41.766120442, -87.638375691)"
7808,11581,12277491,JE121933,1/24/2021 11:45,011XX N LAWLER AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1531,15,37.0,25,04B,1142487.0,1907169.0,2021,1/31/2021 15:48,41.90132556,-87.75207711,"(41.901325561, -87.752077105)"
29791,43325,12329729,JE186580,4/1/2021 19:02,016XX N ADA ST,810,THEFT,OVER $500,STREET,False,False,1433,14,2.0,24,6,1167204.0,1910929.0,2021,4/8/2021 17:05,41.9111478,-87.66118089,"(41.911147803, -87.661180889)"
8469,12532,12282340,JE127717,1/25/2021 9:00,051XX N NEWCASTLE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1613,16,41.0,10,11,1129930.0,1933722.0,2021,2/2/2021 15:46,41.97441433,-87.79759152,"(41.974414332, -87.797591522)"
24789,36017,12321406,JE176604,3/4/2021 12:00,008XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4.0,32,14,1176918.0,1896566.0,2021,3/24/2021 17:02,41.87152057,-87.62593032,"(41.871520566, -87.625930316)"
10428,15167,12283708,JE129722,2/1/2021 21:09,001XX W DIVISION ST,460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,1821,18,2.0,8,08B,1175207.0,1908349.0,2021,2/8/2021 15:48,41.9038923,-87.63185836,"(41.903892302, -87.631858359)"
12227,17751,12289660,JE137338,2/8/2021 22:30,050XX N HERMITAGE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2032,20,47.0,3,08B,1163892.0,1933365.0,2021,2/28/2021 15:45,41.97278397,-87.67271281,"(41.972783965, -87.672712812)"
13362,19416,12291724,JE139888,2/12/2021 14:00,0000X S WESTERN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,False,True,1125,11,27.0,28,08B,1160417.0,1899833.0,2021,2/19/2021 15:48,41.8808427,-87.68642136,"(41.880842701, -87.686421355)"
20969,30411,12309183,JE161700,3/6/2021 23:00,019XX W SUPERIOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1221,12,1.0,24,14,1163381.0,1905022.0,2021,3/13/2021 15:51,41.89501991,-87.67539169,"(41.895019912, -87.675391692)"
2789,4200,12264280,JE106588,1/8/2021 4:45,053XX W CRYSTAL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2532,25,37.0,25,14,1140551.0,1907810.0,2021,1/16/2021 15:49,41.90312032,-87.75917256,"(41.903120315, -87.759172561)"
24952,36273,12322146,JE177138,3/18/2021 10:30,085XX S PEORIA ST,560,ASSAULT,SIMPLE,RESIDENCE,False,True,613,6,21.0,71,08A,1171803.0,1848202.0,2021,3/25/2021 16:55,41.73891888,-87.64612902,"(41.738918882, -87.64612902)"
20021,28987,12326128,JE182096,3/27/2021 21:55,071XX S WESTERN AVE,460,BATTERY,SIMPLE,SIDEWALK,False,False,832,8,18.0,66,08B,1161612.0,1857183.0,2021,4/3/2021 17:04,41.76378134,-87.68321838,"(41.763781343, -87.683218381)"
26188,38058,12322808,JE177305,3/22/2021 16:30,025XX N HARDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2524,25,31.0,22,08B,1149624.0,1916533.0,2021,3/29/2021 16:53,41.92688558,-87.72561825,"(41.926885578, -87.725618252)"
10330,15043,12282875,JE128654,1/31/2021 19:30,045XX S HONORE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,False,924,9,15.0,61,08B,1164777.0,1874627.0,2021,2/7/2021 15:46,41.81158366,-87.67112547,"(41.811583661, -87.671125468)"
12465,18130,12289645,JE137311,2/9/2021 12:30,037XX N JANSSEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1922,19,44.0,6,14,1165975.0,1924927.0,2021,2/16/2021 15:52,41.94958542,-87.66529513,"(41.949585423, -87.665295131)"
2552,3841,12264515,JE107122,1/8/2021 14:20,042XX N KEYSTONE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1722,17,39.0,16,11,1148529.0,1927945.0,2021,1/16/2021 15:49,41.95822228,-87.72934646,"(41.958222281, -87.729346459)"
1734,2574,12261674,JE101129,1/2/2021 10:40,081XX S WOODLAWN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,411,4,8.0,45,08B,1185625.0,1851338.0,2021,1/16/2021 15:49,41.74721036,-87.59538985,"(41.747210358, -87.595389845)"
30993,45095,12338025,JE196782,3/30/2021 0:01,013XX W 18TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1233,12,25.0,31,14,1167780.0,1891198.0,2021,4/14/2021 17:49,41.85699208,-87.65963391,"(41.856992079, -87.659633911)"
2488,3741,12265428,JE108136,1/9/2021 16:10,072XX S CHRISTIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,831,8,17.0,66,08B,1155293.0,1856368.0,2021,1/16/2021 15:52,41.76167358,-87.70640089,"(41.761673576, -87.706400891)"
11117,16152,12285205,JE131612,2/3/2021 12:00,008XX W CORNELIA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1924,19,44.0,6,11,1169529.0,1923440.0,2021,2/10/2021 15:49,41.94542828,-87.65227461,"(41.94542828, -87.652274608)"
8491,12559,12282290,JE127457,1/10/2021 16:10,009XX E 81ST ST,890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,631,6,8.0,44,6,1184073.0,1851493.0,2021,2/2/2021 15:46,41.74767208,-87.6010719,"(41.747672078, -87.601071903)"
31421,45739,12333742,JE191629,4/6/2021 19:15,020XX W PETERSON AVE,460,BATTERY,SIMPLE,CLEANING STORE,False,False,2413,24,40.0,2,08B,1161654.0,1939862.0,2021,4/13/2021 17:27,41.99065905,-87.68076036,"(41.990659046, -87.68076036)"
19787,28649,12309979,JE162601,2/23/2021 16:00,014XX E 75TH ST,810,THEFT,OVER $500,STREET,False,False,324,3,8.0,43,6,1186924.0,1855546.0,2021,3/10/2021 15:46,41.75872684,-87.59049688,"(41.758726843, -87.590496883)"
26593,38641,12322059,JE177143,3/23/2021 1:00,038XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,AUTO / BOAT / RV DEALERSHIP,False,False,1921,19,47.0,5,14,1159685.0,1925605.0,2021,3/30/2021 16:51,41.9515781,-87.68839757,"(41.951578099, -87.688397568)"
1481,2198,12265324,JE107219,1/4/2021 8:00,005XX W 42ND PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,925,9,11.0,61,11,1173482.0,1876743.0,2021,1/16/2021 15:49,41.81720166,-87.63913336,"(41.81720166, -87.639133358)"
21755,31595,12311457,JE164307,3/9/2021 20:15,008XX W KINZIE ST,810,THEFT,OVER $500,STREET,False,False,1214,12,27.0,28,6,1170419.0,1902889.0,2021,3/16/2021 16:52,41.88901581,-87.64960554,"(41.889015814, -87.649605543)"
12655,18418,12292330,JE140713,2/11/2021 13:00,044XX S KOMENSKY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,815,8,14.0,57,11,1150093.0,1874838.0,2021,2/19/2021 15:45,41.81246055,-87.72498068,"(41.812460546, -87.724980677)"
13213,19201,12290532,JE138395,2/10/2021 23:14,079XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,422,4,7.0,46,14,1194565.0,1852814.0,2021,2/19/2021 15:45,41.75104556,-87.56258335,"(41.751045556, -87.56258335)"
32373,47146,12336601,JE194943,4/9/2021 23:45,035XX W FULLERTON AVE,460,BATTERY,SIMPLE,RESTAURANT,False,False,1413,14,35.0,22,08B,1152528.0,1915731.0,2021,4/16/2021 17:26,41.92462785,-87.7149685,"(41.924627849, -87.714968502)"
28424,41349,12325999,JE181889,3/28/2021 0:47,028XX W WASHINGTON BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,HOTEL / MOTEL,False,True,1222,12,27.0,27,04A,1157252.0,1900552.0,2021,4/4/2021 17:01,41.88288059,-87.69802348,"(41.882880585, -87.698023476)"
969,1422,12264863,JE107454,1/8/2021 21:30,002XX E 82ND ST,560,ASSAULT,SIMPLE,APARTMENT,False,False,631,6,6.0,44,08A,1179142.0,1850683.0,2021,1/16/2021 15:49,41.74556308,-87.61916507,"(41.745563078, -87.619165065)"
30567,44459,12331286,JE188532,4/3/2021 18:05,009XX W 119TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,524,5,34.0,53,08B,1172056.0,1825917.0,2021,4/10/2021 17:05,41.67775995,-87.64585393,"(41.677759952, -87.645853925)"
21022,30497,12309201,JE161670,3/6/2021 22:00,072XX S HALSTED ST,820,THEFT,$500 AND UNDER,STREET,False,False,733,7,6.0,68,6,1172217.0,1856955.0,2021,3/13/2021 15:51,41.76292916,-87.64435541,"(41.762929162, -87.644355406)"
28344,41229,12326041,JE182003,3/28/2021 4:45,064XX S INGLESIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,314,3,20.0,42,08B,1183832.0,1862524.0,2021,4/4/2021 17:01,41.77794785,-87.60161115,"(41.777947847, -87.601611152)"
4044,6092,12271728,JE115363,1/12/2021 19:00,019XX W GRANVILLE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2413,24,40.0,2,11,1162478.0,1941196.0,2021,1/20/2021 15:51,41.99430232,-87.67769194,"(41.994302315, -87.677691936)"
31123,45290,12333150,JE190808,4/5/2021 23:00,003XX E RANDOLPH ST,460,BATTERY,SIMPLE,PARK PROPERTY,False,False,114,1,42.0,32,08B,1178722.0,1901251.0,2021,4/12/2021 17:33,41.88433547,-87.61916409,"(41.884335468, -87.619164088)"
17128,24818,12303523,JE154944,2/24/2021 18:00,029XX W FLETCHER ST,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1411,14,33.0,21,6,1156020.0,1920796.0,2021,3/3/2021 15:47,41.93845677,-87.70200028,"(41.938456767, -87.702000282)"
19343,28031,12307027,JE158980,3/2/2021 17:00,069XX W NELSON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2511,25,36.0,18,11,1129358.0,1919492.0,2021,3/9/2021 15:54,41.93537543,-87.80002062,"(41.935375432, -87.800020624)"
12744,18537,12291374,JE139415,2/12/2021 3:00,010XX N HOOKER ST,560,ASSAULT,SIMPLE,WAREHOUSE,False,False,1822,18,27.0,8,08A,1170701.0,1907093.0,2021,2/19/2021 15:48,41.90054568,-87.6484467,"(41.900545682, -87.648446696)"
33732,49156,12341544,JE200048,4/9/2021 9:00,013XX W 71ST PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,734,7,6.0,67,11,1168525.0,1857348.0,2021,4/20/2021 16:47,41.76408796,-87.65787591,"(41.764087956, -87.657875909)"
20616,29909,12308034,JE160153,3/5/2021 14:00,084XX S LUELLA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,412,4,7.0,46,11,1192645.0,1849390.0,2021,3/12/2021 15:54,41.74169679,-87.56973039,"(41.741696789, -87.569730394)"
10871,15781,12284423,JE130694,2/2/2021 16:00,050XX W PATTERSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1634,16,30.0,15,14,1142173.0,1923800.0,2021,2/9/2021 15:47,41.94696858,-87.75281692,"(41.946968582, -87.752816917)"
20556,29819,12307753,JE159732,3/5/2021 9:44,075XX S PAULINA ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,True,611,6,17.0,71,04A,1166322.0,1854630.0,2021,3/12/2021 15:54,41.75667658,-87.66602772,"(41.75667658, -87.666027722)"
17559,25433,12301627,JE151548,2/25/2021 3:25,104XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,512,5,9.0,49,04A,1178893.0,1835938.0,2021,3/4/2021 15:52,41.70510659,-87.62052482,"(41.705106592, -87.620524823)"
10712,15570,12285304,JE131397,2/2/2021 19:44,085XX W WILSON AVE,810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1614,16,38.0,76,6,1118104.0,1929742.0,2021,2/9/2021 15:47,41.96368744,-87.84116439,"(41.963687437, -87.841164388)"
10483,15255,12284035,JE130176,2/1/2021 14:30,053XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,CLEANING STORE,False,False,932,9,16.0,61,6,1166578.0,1869406.0,2021,2/8/2021 15:48,41.79721837,-87.66466847,"(41.797218365, -87.664668469)"
30820,44836,12333434,JE191297,4/4/2021 19:39,047XX N MALDEN ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,1913,19,46.0,3,04A,1166621.0,1931521.0,2021,4/11/2021 17:07,41.96766578,-87.66273085,"(41.967665781, -87.662730846)"
12716,18497,12291870,JE140138,2/12/2021 15:30,046XX N ELSTON AVE,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1722,17,39.0,14,6,1146385.0,1930786.0,2021,2/19/2021 15:48,41.9660594,-87.73715599,"(41.966059402, -87.737155987)"
9391,13745,12281449,JE126896,1/28/2021 12:30,004XX E 41ST ST,810,THEFT,OVER $500,APARTMENT,False,False,214,2,3.0,38,6,1180096.0,1877914.0,2021,2/4/2021 15:52,41.82026579,-87.61483571,"(41.820265788, -87.614835706)"
6888,10242,12275415,JE119588,1/21/2021 21:00,038XX S CALUMET AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,True,True,212,2,3.0,35,08B,1179157.0,1879549.0,2021,1/29/2021 15:44,41.82477385,-87.61823042,"(41.824773853, -87.618230423)"
24626,35786,12317001,JE171092,3/17/2021 1:38,047XX W MADISON ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,True,1113,11,28.0,25,04A,1144890.0,1899603.0,2021,3/24/2021 17:06,41.88051857,-87.74344161,"(41.880518571, -87.743441605)"
19894,28794,12306447,JE158435,3/3/2021 19:10,004XX W NORMAL PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,722,7,6.0,68,14,1174284.0,1860067.0,2021,3/10/2021 15:48,41.77142317,-87.63668714,"(41.771423172, -87.636687138)"
3774,5696,12270488,JE113804,1/13/2021 14:59,027XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1935,19,43.0,7,6,1171627.0,1918594.0,2021,1/20/2021 15:53,41.93208466,-87.64470628,"(41.932084664, -87.644706283)"
131,179,12263779,JE106202,1/7/2021 15:10,029XX W LEXINGTON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1135,11,28.0,27,08B,1156827.0,1896560.0,2021,1/16/2021 15:49,41.87193477,-87.69969232,"(41.871934765, -87.69969232)"
1408,2089,12260820,JE102673,1/3/2021 22:00,014XX N HARDING AVE,820,THEFT,$500 AND UNDER,STREET,False,False,2535,25,26.0,23,6,1149785.0,1909299.0,2021,1/16/2021 15:49,41.90703168,-87.72521513,"(41.907031675, -87.725215129)"
13690,19880,12290471,JE138283,2/10/2021 2:00,012XX S ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1021,10,24.0,29,14,1153240.0,1893884.0,2021,2/19/2021 15:45,41.86466343,-87.71293275,"(41.864663432, -87.712932753)"
12916,18785,12291830,JE139433,2/9/2021 16:00,055XX N SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,1712,17,39.0,13,14,1153382.0,1936690.0,2021,2/19/2021 15:45,41.98212384,-87.71127152,"(41.982123844, -87.711271522)"
13609,19781,12291912,JE140150,2/12/2021 18:56,001XX N WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,111,1,42.0,32,14,1176799.0,1900994.0,2021,2/19/2021 15:48,41.88367394,-87.62623327,"(41.883673944, -87.626233272)"
15898,23058,12296871,JE146694,2/20/2021 8:20,042XX N LAMON AVE,460,BATTERY,SIMPLE,SIDEWALK,False,False,1624,16,45.0,15,08B,1142944.0,1927896.0,2021,2/27/2021 15:46,41.958194,-87.74988041,"(41.958194004, -87.749880405)"
2276,3417,12264462,JE106971,1/8/2021 0:00,065XX S PROMONTORY DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,HOSPITAL BUILDING / GROUNDS,False,False,331,3,5.0,42,11,1192337.0,1862034.0,2021,1/16/2021 15:49,41.77640043,-87.57044804,"(41.776400433, -87.570448042)"
24739,35939,12317734,JE171936,3/17/2021 18:00,105XX S SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,2211,22,19.0,74,14,1158144.0,1834511.0,2021,3/24/2021 17:06,41.70163682,-87.69654427,"(41.701636824, -87.696544265)"
